team,team_folder,number,player,wikipedia_title,photo_url,avatar,status
Uzbekistan,乌兹别克斯坦队,7,Otabek Shukurov,Otabek Shukurov,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c8/Otabek_Shukurov.webp/960px-Otabek_Shukurov.webp.png,头像/乌兹别克斯坦队/Otabek Shukurov.png,exists
Uzbekistan,乌兹别克斯坦队,8,Jamshid Iskanderov,Jamshid Iskanderov,https://upload.wikimedia.org/wikipedia/commons/a/ab/Jamshid_Iskanderov_%28cropped%29.jpg,头像/乌兹别克斯坦队/Jamshid Iskanderov.png,exists
Uzbekistan,乌兹别克斯坦队,9,Odiljon Hamrobekov,Odiljon Hamrobekov,https://upload.wikimedia.org/wikipedia/commons/1/1e/Odiljon_Hamrobekov_2020.jpg,头像/乌兹别克斯坦队/Odiljon Hamrobekov.png,exists
Uzbekistan,乌兹别克斯坦队,10,Jaloliddin Masharipov,Jaloliddin Masharipov,https://upload.wikimedia.org/wikipedia/commons/5/54/Esteghlal_FC_vs_Al-Gharafa_FC%2C_16_September_2024_-_06.jpg,头像/乌兹别克斯坦队/Jaloliddin Masharipov.png,exists
Uzbekistan,乌兹别克斯坦队,11,Oston Urunov,Oston Urunov,https://upload.wikimedia.org/wikipedia/commons/9/99/Oston_Urunov.jpg,头像/乌兹别克斯坦队/Oston Urunov.png,exists
Uzbekistan,乌兹别克斯坦队,12,Abduvohid Nematov,Abduvohid Nematov,https://upload.wikimedia.org/wikipedia/commons/f/f6/Abduvohid_Nematov_%28cropped%29.jpg,头像/乌兹别克斯坦队/Abduvohid Nematov.png,exists
Uzbekistan,乌兹别克斯坦队,13,Sherzod Nasrullaev,Sherzod Nasrullaev,https://upload.wikimedia.org/wikipedia/commons/b/b8/Sherzod_Nasrullayev.jpg,头像/乌兹别克斯坦队/Sherzod Nasrullaev.png,exists
Uzbekistan,乌兹别克斯坦队,14,Eldor Shomurodov ( captain ),Eldor Shomurodov,https://upload.wikimedia.org/wikipedia/commons/thumb/1/15/Eldor_Shomurodov_14_%C4%B0stanbul_Ba%C5%9Fak%C5%9Fehir_FK_20250731_%2810%29_%28cropped%29.jpg/960px-Eldor_Shomurodov_14_%C4%B0stanbul_Ba%C5%9Fak%C5%9Fehir_FK_20250731_%2810%29_%28cropped%29.jpg,头像/乌兹别克斯坦队/Eldor Shomurodov ( captain ).png,exists
Uzbekistan,乌兹别克斯坦队,15,Umar Eshmurodov,Umar Eshmurodov,https://upload.wikimedia.org/wikipedia/commons/6/60/Umar_Eshmurodov_2.jpg,头像/乌兹别克斯坦队/Umar Eshmurodov.png,exists
Uzbekistan,乌兹别克斯坦队,16,Botirali Ergashev,Botirali Ergashev,https://upload.wikimedia.org/wikipedia/commons/f/fa/Botirali_Ergashev_03.jpg,头像/乌兹别克斯坦队/Botirali Ergashev.png,exists
Uzbekistan,乌兹别克斯坦队,17,Dostonbek Khamdamov,Dostonbek Khamdamov,https://upload.wikimedia.org/wikipedia/commons/d/d6/Dostonbek_Khamdamov_2018.jpg,头像/乌兹别克斯坦队/Dostonbek Khamdamov.png,exists
Uzbekistan,乌兹别克斯坦队,18,Abdulla Abdullaev,Abdulla Abdullaev,,,missing_photo
Uzbekistan,乌兹别克斯坦队,19,Azizjon Ganiev,Azizjon Ganiev,,,missing_photo
Uzbekistan,乌兹别克斯坦队,20,Azizbek Amonov,Azizbek Amonov,https://upload.wikimedia.org/wikipedia/commons/e/e2/Esteghlal_Celebrate_IPL_Title_Win_at_Azadi_Stadium_-_145.jpg,头像/乌兹别克斯坦队/Azizbek Amonov.png,exists
Uzbekistan,乌兹别克斯坦队,21,Igor Sergeev,Igor Sergeev,https://upload.wikimedia.org/wikipedia/commons/0/00/Igor_Sergeev_Persepolis_v_Sepahan_23_January_2026.jpg,头像/乌兹别克斯坦队/Igor Sergeev.png,exists
Uzbekistan,乌兹别克斯坦队,22,Abbosbek Fayzullaev,Abbosbek Fayzullaev,https://upload.wikimedia.org/wikipedia/commons/thumb/8/81/Abbosbek_Fayzullaev_11_%C4%B0stanbul_Ba%C5%9Fak%C5%9Fehir_FK_UECL_20250821_%285%29.jpg/960px-Abbosbek_Fayzullaev_11_%C4%B0stanbul_Ba%C5%9Fak%C5%9Fehir_FK_UECL_20250821_%285%29.jpg,头像/乌兹别克斯坦队/Abbosbek Fayzullaev.png,exists
Uzbekistan,乌兹别克斯坦队,23,Sherzod Esanov,Sherzod Esanov,https://upload.wikimedia.org/wikipedia/commons/0/00/Sherzod_Esanov.jpg,头像/乌兹别克斯坦队/Sherzod Esanov.png,exists
Uzbekistan,乌兹别克斯坦队,24,Bekhruz Karimov,Bekhruz Karimov,https://upload.wikimedia.org/wikipedia/commons/6/64/Behruz_Karimov.jpg,头像/乌兹别克斯坦队/Bekhruz Karimov.png,exists
Uzbekistan,乌兹别克斯坦队,25,Avazbek Ulmasaliev,Avazbek Ulmasaliev,https://upload.wikimedia.org/wikipedia/commons/2/23/Avazbek_O%CA%BBlmasaliyev.jpg,头像/乌兹别克斯坦队/Avazbek Ulmasaliev.png,exists
Uzbekistan,乌兹别克斯坦队,26,Jakhongir Urozov,Jakhongir Urozov,https://upload.wikimedia.org/wikipedia/commons/b/b9/Jahongir_O%CA%BBrozov.jpg,头像/乌兹别克斯坦队/Jakhongir Urozov.png,exists
Croatia,克罗地亚队,1,Dominik Livaković,Dominik Livaković,https://upload.wikimedia.org/wikipedia/commons/b/b5/Dominik_Livakovi%C4%87_2021.jpg,头像/克罗地亚队/Dominik Livaković.png,exists
Croatia,克罗地亚队,2,Josip Stanišić,Josip Stanišić,https://upload.wikimedia.org/wikipedia/commons/6/64/Josip_Stani%C5%A1i%C4%87_during_an_Interview_in_2023.png,头像/克罗地亚队/Josip Stanišić.png,exists
Croatia,克罗地亚队,3,Marin Pongračić,Marin Pongračić,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cf/Marin_Pongracic_2021.jpg/960px-Marin_Pongracic_2021.jpg,头像/克罗地亚队/Marin Pongračić.png,exists
Croatia,克罗地亚队,4,Joško Gvardiol,Joško Gvardiol,https://upload.wikimedia.org/wikipedia/commons/thumb/6/6a/2023-10-04_Fu%C3%9Fball%2C_M%C3%A4nner%2C_UEFA_Champions_League%2C_RB_Leipzig_-_Manchester_City_FC_1DX_2611_%28Jo%C5%A1ko_Gvardiol%29.jpg/1280px-2023-10-04_Fu%C3%9Fball%2C_M%C3%A4nner%2C_UEFA_Champions_League%2C_RB_Leipzig_-_Manchester_City_FC_1DX_2611_%28Jo%C5%A1ko_Gvardiol%29.jpg,头像/克罗地亚队/Joško Gvardiol.png,exists
Croatia,克罗地亚队,5,Duje Ćaleta-Car,Duje Ćaleta-Car,https://upload.wikimedia.org/wikipedia/commons/c/c7/Caleta_asse_ol_2425.png,头像/克罗地亚队/Duje Ćaleta-Car.png,exists
Croatia,克罗地亚队,6,Josip Šutalo,Josip Šutalo,https://upload.wikimedia.org/wikipedia/commons/7/79/Qaraba%C4%9F_vs_Ajax_%2824.10.2024%29_%284%29_%28Josip_%C5%A0utalo%29.jpg,头像/克罗地亚队/Josip Šutalo.png,exists
Croatia,克罗地亚队,7,Nikola Moro,Nikola Moro,https://upload.wikimedia.org/wikipedia/commons/a/ad/Nikola_Moro_2020.jpg,头像/克罗地亚队/Nikola Moro.png,created
Croatia,克罗地亚队,8,Mateo Kovačić,Mateo Kovačić,https://upload.wikimedia.org/wikipedia/commons/d/d9/Chelsea_vs._Arsenal%2C_29_May_2019_18_Kovacic.jpg,头像/克罗地亚队/Mateo Kovačić.png,exists
Croatia,克罗地亚队,9,Andrej Kramarić,Andrej Kramarić,https://upload.wikimedia.org/wikipedia/commons/2/2e/Andrej_Kramari%C4%87_2018.jpg,头像/克罗地亚队/Andrej Kramarić.png,exists
Croatia,克罗地亚队,10,Luka Modrić ( captain ),Luka Modrić,https://upload.wikimedia.org/wikipedia/commons/1/1b/Ofrenda_de_la_Liga_y_la_Champions-57-L.Mill%C3%A1n_%2852109310843%29_%28Luka_Modri%C4%87%29.jpg,头像/克罗地亚队/Luka Modrić ( captain ).png,exists
Croatia,克罗地亚队,11,Ante Budimir,Ante Budimir,https://upload.wikimedia.org/wikipedia/commons/b/b9/Budimir%2C_Ante_FCSP_15-16_WP_%28cropped%29.jpg,头像/克罗地亚队/Ante Budimir.png,exists
Croatia,克罗地亚队,12,Ivor Pandur,Ivor Pandur,,,missing_photo
Croatia,克罗地亚队,13,Nikola Vlašić,Nikola Vlašić,https://upload.wikimedia.org/wikipedia/commons/d/dc/Nikola_Vla%C5%A1i%C4%87_%28CSKA_Moscow%2C_19.08.2019%29.jpg,头像/克罗地亚队/Nikola Vlašić.png,exists
Croatia,克罗地亚队,14,Ivan Perišić,Ivan Perišić,https://upload.wikimedia.org/wikipedia/commons/8/85/Ivan_Peri%C5%A1i%C4%87_%28cropped%29.jpg,头像/克罗地亚队/Ivan Perišić.png,exists
Croatia,克罗地亚队,15,Mario Pašalić,Mario Pašalić,https://upload.wikimedia.org/wikipedia/commons/2/28/Pasalic_6459_%28cropped%29.jpg,头像/克罗地亚队/Mario Pašalić.png,exists
Croatia,克罗地亚队,16,Martin Baturina,Martin Baturina,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a7/FC_Salzburg_gegen_GNK_Dinamo_Zagreb_%28UEFA_Championsleague_2022-10-05%29_52.jpg/960px-FC_Salzburg_gegen_GNK_Dinamo_Zagreb_%28UEFA_Championsleague_2022-10-05%29_52.jpg,头像/克罗地亚队/Martin Baturina.png,exists
Croatia,克罗地亚队,17,Petar Sučić,Petar Sučić,https://upload.wikimedia.org/wikipedia/commons/4/40/Petar_Su%C4%8Di%C4%87.png,头像/克罗地亚队/Petar Sučić.png,exists
Croatia,克罗地亚队,18,Kristijan Jakić,Kristijan Jakić,https://upload.wikimedia.org/wikipedia/commons/8/8a/Kristijan-Jakic.png,头像/克罗地亚队/Kristijan Jakić.png,created
Croatia,克罗地亚队,19,Toni Fruk,Toni Fruk,,,missing_photo
Croatia,克罗地亚队,20,Igor Matanović,Igor Matanović,,,missing_photo
Croatia,克罗地亚队,21,Luka Sučić,Luka Sučić,https://upload.wikimedia.org/wikipedia/commons/thumb/6/68/SD_Negreira_-_Real_Sociedad%2C_Copa_do_Rei_2025-26_05_-_Luka_Sucic.jpg/960px-SD_Negreira_-_Real_Sociedad%2C_Copa_do_Rei_2025-26_05_-_Luka_Sucic.jpg,头像/克罗地亚队/Luka Sučić.png,exists
Croatia,克罗地亚队,22,Luka Vušković,Luka Vušković,,,missing_photo
Croatia,克罗地亚队,23,Dominik Kotarski,Dominik Kotarski,https://upload.wikimedia.org/wikipedia/commons/c/cd/S%C3%B8nderjyskE_-_FC_K%C3%B8benhavn%2C_27._September_2025_-_j_%28Dominik_Kotarski%29.jpg,头像/克罗地亚队/Dominik Kotarski.png,exists
Croatia,克罗地亚队,24,Marco Pašalić,Marco Pašalić,https://upload.wikimedia.org/wikipedia/commons/3/3f/Marco_Pa%C5%A1ali%C4%87_%28cropped%29.jpg,头像/克罗地亚队/Marco Pašalić.png,created
Croatia,克罗地亚队,25,Martin Erlić,Martin Erlić,https://upload.wikimedia.org/wikipedia/commons/a/a9/Martin-Erlic.png,头像/克罗地亚队/Martin Erlić.png,exists
Croatia,克罗地亚队,26,Petar Musa,Petar Musa,https://upload.wikimedia.org/wikipedia/commons/thumb/a/a3/Petar_Musa_NY_Red_Bulls_v_FC_Dallas_2_May_2026-53_%28cropped%29.jpg/960px-Petar_Musa_NY_Red_Bulls_v_FC_Dallas_2_May_2026-53_%28cropped%29.jpg,头像/克罗地亚队/Petar Musa.png,created
England,英格兰队,1,Jordan Pickford,Jordan Pickford,https://upload.wikimedia.org/wikipedia/commons/8/86/Jordan_Pickford_2022-07-16_1.jpg,头像/英格兰队/Jordan Pickford.png,exists
England,英格兰队,2,Ezri Konsa,Ezri Konsa,https://upload.wikimedia.org/wikipedia/commons/0/0a/Ezri_Konsa_April_2026_%28cropped%29.jpg,头像/英格兰队/Ezri Konsa.png,exists
England,英格兰队,3,Nico O'Reilly,Nico O'Reilly,https://upload.wikimedia.org/wikipedia/commons/7/7a/ManCity20240722-020.jpg,头像/英格兰队/Nico O'Reilly.png,exists
England,英格兰队,4,Declan Rice,Declan Rice,https://upload.wikimedia.org/wikipedia/commons/a/ac/Declan_Rice_-_53248276328_%28cropped%29.jpg,头像/英格兰队/Declan Rice.png,exists
England,英格兰队,5,John Stones,John Stones,https://upload.wikimedia.org/wikipedia/commons/7/70/1_john_stones_2015_%28cropped%29.jpg,头像/英格兰队/John Stones.png,exists
England,英格兰队,6,Marc Guéhi,Marc Guéhi,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/Marc_Guehi_December_2018.jpg/960px-Marc_Guehi_December_2018.jpg,头像/英格兰队/Marc Guéhi.png,exists
England,英格兰队,7,Bukayo Saka,Bukayo Saka,https://upload.wikimedia.org/wikipedia/commons/thumb/c/cd/1_bukayo_saka_arsenal_2025_%28cropped%29.jpg/1280px-1_bukayo_saka_arsenal_2025_%28cropped%29.jpg,头像/英格兰队/Bukayo Saka.png,exists
England,英格兰队,8,Elliot Anderson,Elliot Anderson (footballer),https://upload.wikimedia.org/wikipedia/commons/thumb/c/cb/Bristol_-_Anderson_-_2022.jpg/960px-Bristol_-_Anderson_-_2022.jpg,头像/英格兰队/Elliot Anderson.png,exists
England,英格兰队,9,Harry Kane ( captain ),Harry Kane,https://upload.wikimedia.org/wikipedia/commons/9/91/Harry_Kane_on_October_10%2C_2023.jpg,头像/英格兰队/Harry Kane ( captain ).png,exists
England,英格兰队,10,Jude Bellingham,Jude Bellingham,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f9/25th_Laureus_World_Sports_Awards_-_Red_Carpet_-_Jude_Bellingham_-_240422_190551-2_%28cropped%29.jpg/960px-25th_Laureus_World_Sports_Awards_-_Red_Carpet_-_Jude_Bellingham_-_240422_190551-2_%28cropped%29.jpg,头像/英格兰队/Jude Bellingham.png,exists
England,英格兰队,11,Marcus Rashford,Marcus Rashford,https://upload.wikimedia.org/wikipedia/commons/1/11/Marcus_Rashford_in_2023.jpg,头像/英格兰队/Marcus Rashford.png,exists
England,英格兰队,12,Tino Livramento,Tino Livramento,,,missing_photo
England,英格兰队,13,Dean Henderson,Dean Henderson,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b5/DeanHenderson2018.jpg/960px-DeanHenderson2018.jpg,头像/英格兰队/Dean Henderson.png,exists
England,英格兰队,14,Jordan Henderson,Jordan Henderson,https://upload.wikimedia.org/wikipedia/commons/thumb/7/79/Jordan_Henderson_29112025_%284%29.jpg/960px-Jordan_Henderson_29112025_%284%29.jpg,头像/英格兰队/Jordan Henderson.png,exists
England,英格兰队,15,Dan Burn,Dan Burn,https://upload.wikimedia.org/wikipedia/commons/7/75/Premier_League_Newcastle-Arsenal_2023-05-07_29_%28cropped_Dan_Burn%29.jpg,头像/英格兰队/Dan Burn.png,exists
England,英格兰队,16,Kobbie Mainoo,Kobbie Mainoo,,,missing_photo
England,英格兰队,17,Morgan Rogers,Morgan Rogers,https://upload.wikimedia.org/wikipedia/commons/1/1e/Morgan_Rogers_April_2026_%28cropped%29.jpg,头像/英格兰队/Morgan Rogers.png,exists
England,英格兰队,18,Anthony Gordon,Anthony Gordon (footballer),https://upload.wikimedia.org/wikipedia/commons/6/6e/Gordon_in_2024_%28cropped%29.jpg,头像/英格兰队/Anthony Gordon.png,exists
England,英格兰队,19,Ollie Watkins,Ollie Watkins,https://upload.wikimedia.org/wikipedia/commons/e/e1/Manchester_United_v_Aston_Villa%2C_25_September_2021_%2817%29_%28cropped%29.jpg,头像/英格兰队/Ollie Watkins.png,exists
England,英格兰队,20,Noni Madueke,Noni Madueke,https://upload.wikimedia.org/wikipedia/commons/4/4f/Fulham_v_Chelsea_20042025_%287%29_%28Noni_Madueke%29.jpg,头像/英格兰队/Noni Madueke.png,exists
England,英格兰队,21,Eberechi Eze,Eberechi Eze,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9f/Qpr2018eberechieeze001.jpg/960px-Qpr2018eberechieeze001.jpg,头像/英格兰队/Eberechi Eze.png,exists
England,英格兰队,22,Ivan Toney,Ivan Toney,https://upload.wikimedia.org/wikipedia/commons/1/1e/Ivan_Tony_with_Al-Ahli.jpg,头像/英格兰队/Ivan Toney.png,exists
England,英格兰队,23,James Trafford,James Trafford,https://upload.wikimedia.org/wikipedia/commons/c/c9/Queen_Park_Rangers_v_Burnley_26042025_%2825%29_%28James_Trafford%29.jpg,头像/英格兰队/James Trafford.png,exists
England,英格兰队,24,Reece James,Reece James,https://upload.wikimedia.org/wikipedia/commons/f/ff/Reece_James_FIFA_Club_World_Cup_final_extraction.jpg,头像/英格兰队/Reece James.png,exists
England,英格兰队,25,Djed Spence,Djed Spence,,,missing_photo
England,英格兰队,26,Jarell Quansah,Jarell Quansah,https://upload.wikimedia.org/wikipedia/commons/1/15/Jarell_Quansah_06042025_%281%29.jpg,头像/英格兰队/Jarell Quansah.png,exists
Ghana,加纳队,1,Lawrence Ati-Zigi,Lawrence Ati-Zigi,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/FC_Red_Bull_Salzburg_gegen_SK_Rapid_Wien_%2813._Mai_2017%29_34.jpg/1280px-FC_Red_Bull_Salzburg_gegen_SK_Rapid_Wien_%2813._Mai_2017%29_34.jpg,头像/加纳队/Lawrence Ati-Zigi.png,exists
Ghana,加纳队,2,Alidu Seidu,Alidu Seidu,,,missing_photo
Ghana,加纳队,3,Caleb Yirenkyi,Caleb Yirenkyi,,,missing_photo
Ghana,加纳队,4,Jonas Adjetey,Jonas Adjetey,,,missing_photo
Ghana,加纳队,5,Thomas Partey,Thomas Partey,https://upload.wikimedia.org/wikipedia/commons/4/42/ATL-Madrid-Lokomotiv001-Thomas_%28cropped%29.jpg,头像/加纳队/Thomas Partey.png,exists
Ghana,加纳队,6,Abdul Mumin,Abdul Mumin,,,missing_photo
Ghana,加纳队,7,Abdul Fatawu,Abdul Fatawu,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8a/Abdul_Fatawu_24082024_%286%29.jpg/960px-Abdul_Fatawu_24082024_%286%29.jpg,头像/加纳队/Abdul Fatawu.png,exists
Ghana,加纳队,8,Kwasi Sibo,Kwasi Sibo,,,missing_photo
Ghana,加纳队,9,Jordan Ayew ( captain ),Jordan Ayew,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Jordan_Ayew_24082024_%282%29.jpg/960px-Jordan_Ayew_24082024_%282%29.jpg,头像/加纳队/Jordan Ayew ( captain ).png,exists
Ghana,加纳队,10,Brandon Thomas-Asante,Brandon Thomas-Asante,,,missing_photo
Ghana,加纳队,11,Antoine Semenyo,Antoine Semenyo,https://upload.wikimedia.org/wikipedia/commons/6/64/Antoine_Semenyo_2026.png,头像/加纳队/Antoine Semenyo.png,exists
Ghana,加纳队,12,Joseph Anang,Joseph Anang,https://upload.wikimedia.org/wikipedia/commons/thumb/d/da/Hertha_BSC_vs._West_Ham_United_20190731_%28199%29.jpg/960px-Hertha_BSC_vs._West_Ham_United_20190731_%28199%29.jpg,头像/加纳队/Joseph Anang.png,exists
Ghana,加纳队,13,Christopher Bonsu Baah,Christopher Bonsu Baah,,,missing_photo
Ghana,加纳队,14,Gideon Mensah,"Gideon Mensah (footballer, born 1998)",https://upload.wikimedia.org/wikipedia/commons/2/2a/Mensah_aja_asse_2425.png,头像/加纳队/Gideon Mensah.png,exists
Ghana,加纳队,15,Elisha Owusu,Elisha Owusu,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2f/Lens_-_Sochaux_%2815-09-2018%29_175_%28cropped%29.jpg/960px-Lens_-_Sochaux_%2815-09-2018%29_175_%28cropped%29.jpg,头像/加纳队/Elisha Owusu.png,exists
Ghana,加纳队,16,Benjamin Asare,Benjamin Asare,,,missing_photo
Ghana,加纳队,17,Abdul Rahman Baba,Abdul Rahman Baba,https://upload.wikimedia.org/wikipedia/commons/5/57/Ghana_national_Baba_Rahman.jpg,头像/加纳队/Abdul Rahman Baba.png,exists
Ghana,加纳队,18,Jerome Opoku,Jerome Opoku,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8e/Jerome_Opoku_3_%C4%B0stanbul_Ba%C5%9Fak%C5%9Fehir_FK_UECL_20250813_%281%29.jpg/960px-Jerome_Opoku_3_%C4%B0stanbul_Ba%C5%9Fak%C5%9Fehir_FK_UECL_20250813_%281%29.jpg,头像/加纳队/Jerome Opoku.png,created
Ghana,加纳队,19,Iñaki Williams,Iñaki Williams,https://upload.wikimedia.org/wikipedia/commons/thumb/0/05/I%C3%B1aki_Williams.png/960px-I%C3%B1aki_Williams.png,头像/加纳队/Iñaki Williams.png,created
Ghana,加纳队,20,Augustine Boakye,Augustine Boakye,https://upload.wikimedia.org/wikipedia/commons/0/05/Boakye_ASSE_MHSC_2425.png,头像/加纳队/Augustine Boakye.png,exists
Ghana,加纳队,21,Kojo Peprah Oppong,Kojo Peprah Oppong,,,missing_photo
Ghana,加纳队,22,Kamaldeen Sulemana,Kamaldeen Sulemana,https://upload.wikimedia.org/wikipedia/commons/1/16/Kamaldeen_Sulemana_%28cropped%29.jpg,头像/加纳队/Kamaldeen Sulemana.png,exists
Ghana,加纳队,23,Derrick Luckassen,Derrick Luckassen,https://upload.wikimedia.org/wikipedia/commons/thumb/e/eb/Derrick_luckassen-1447005764.JPG/960px-Derrick_luckassen-1447005764.JPG,头像/加纳队/Derrick Luckassen.png,exists
Ghana,加纳队,24,Ernest Nuamah,Ernest Nuamah,https://upload.wikimedia.org/wikipedia/commons/2/26/Nuamah_vs_FCSB.png,头像/加纳队/Ernest Nuamah.png,exists
Ghana,加纳队,25,Prince Kwabena Adu,Prince Kwabena Adu,,,missing_photo
Ghana,加纳队,26,Marvin Senaya,Marvin Senaya,,,missing_photo
Panama,巴拿马队,1,Luis Mejía,Luis Mejía,https://upload.wikimedia.org/wikipedia/commons/thumb/5/51/Concacaf_Gold_Cup_%2848248588296%29_%28cropped%29.jpg/1280px-Concacaf_Gold_Cup_%2848248588296%29_%28cropped%29.jpg,头像/巴拿马队/Luis Mejía.png,exists
Panama,巴拿马队,2,César Blackman,César Blackman,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/Partido_Galicia_-_Panam%C3%A1_en_Bala%C3%ADdos_153.jpg/960px-Partido_Galicia_-_Panam%C3%A1_en_Bala%C3%ADdos_153.jpg,头像/巴拿马队/César Blackman.png,exists
Panama,巴拿马队,3,José Córdoba,José Córdoba,https://upload.wikimedia.org/wikipedia/commons/thumb/5/57/Jos%C3%A9_C%C3%B3rdoba.jpg/960px-Jos%C3%A9_C%C3%B3rdoba.jpg,头像/巴拿马队/José Córdoba.png,exists
Panama,巴拿马队,4,Fidel Escobar,Fidel Escobar,https://upload.wikimedia.org/wikipedia/commons/e/e8/ENG-PAN_%2813%29_2018-6-29_Fidel_Escobar.jpg,头像/巴拿马队/Fidel Escobar.png,exists
Panama,巴拿马队,5,Edgardo Fariña,Edgardo Fariña,https://upload.wikimedia.org/wikipedia/commons/thumb/6/62/Partido_Galicia_-_Panam%C3%A1_en_Bala%C3%ADdos_21_%28Edgardo_Fari%C3%B1a%29.jpg/960px-Partido_Galicia_-_Panam%C3%A1_en_Bala%C3%ADdos_21_%28Edgardo_Fari%C3%B1a%29.jpg,头像/巴拿马队/Edgardo Fariña.png,exists
Panama,巴拿马队,6,Cristian Martínez,Cristian Martínez (Panamanian footballer),https://upload.wikimedia.org/wikipedia/commons/f/fd/Partido_Galicia_-_Panam%C3%A1_en_Bala%C3%ADdos_70_%28cropped%29.jpg,头像/巴拿马队/Cristian Martínez.png,exists
Panama,巴拿马队,7,José Luis Rodríguez,"José Luis Rodríguez (footballer, born 1998)",https://upload.wikimedia.org/wikipedia/commons/6/67/Jos%C3%A9_Rodr%C3%ADguez.jpg,头像/巴拿马队/José Luis Rodríguez.png,exists
Panama,巴拿马队,8,Adalberto Carrasquilla,Adalberto Carrasquilla,https://upload.wikimedia.org/wikipedia/commons/d/dc/Inter_Miami_CF_3-1_UNAM_%286_August_2025%29_27_%28cropped%29.jpg,头像/巴拿马队/Adalberto Carrasquilla.png,exists
Panama,巴拿马队,9,Tomás Rodríguez,Tomás Rodríguez (footballer),,,missing_photo
Panama,巴拿马队,10,Ismael Díaz,"Ismael Díaz (footballer, born 1997)",,,missing_photo
Panama,巴拿马队,11,Yoel Bárcenas,Yoel Bárcenas,https://upload.wikimedia.org/wikipedia/commons/3/3e/PAN-TUN_%2810%29_%28cropped%29.jpg,头像/巴拿马队/Yoel Bárcenas.png,exists
Panama,巴拿马队,12,César Samudio,César Samudio,,,missing_photo
Panama,巴拿马队,13,Jiovany Ramos,Jiovany Ramos,,,missing_photo
Panama,巴拿马队,14,Carlos Harvey,Carlos Harvey,,,missing_photo
Panama,巴拿马队,15,Eric Davis,Eric Davis (Panamanian footballer),https://upload.wikimedia.org/wikipedia/commons/d/d3/Erick_Davis_2018_%28cropped%29.jpg,头像/巴拿马队/Eric Davis.png,exists
Panama,巴拿马队,16,Andrés Andrade,"Andrés Andrade (footballer, born 1998)",https://upload.wikimedia.org/wikipedia/commons/thumb/5/5d/FC_RB_Salzburg_gegen_LASK_%282023-10-21%29_33_%28cropped%29.jpg/960px-FC_RB_Salzburg_gegen_LASK_%282023-10-21%29_33_%28cropped%29.jpg,头像/巴拿马队/Andrés Andrade.png,exists
Panama,巴拿马队,17,José Fajardo,José Fajardo (footballer),,,missing_photo
